dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
171,Sabaneta,Michoacán,5.88,5.04,2.83,0.56,25/04/2021
172,Salinillas,Nuevo León,19.01,19.01,7.14,0.38,25/04/2021
173,Tepetitlán,Estado de México,81.03,59.97,36.61,0.61,25/04/2021
174,Federalismo Mexicano,Durango,377.34,245.43,64.78,0.26,25/04/2021
175,El Tepozán,Querétaro,58.03,47.81,0.28,0.01,25/04/2021
176,Atlanga,Tlaxcala,47.97,42.63,24.99,0.59,25/04/2021
177,San José,San Luis Potosí,5.66,5.22,3.3,0.63,25/04/2021
178,La Laguna,Michoacán,71.69,60.55,32.48,0.54,25/04/2021
179,San Miguel,Coahuila,22.19,21.17,13.06,0.62,25/04/2021
180,San Rafael,Nayarit,35.59,26.18,22.5,0.86,25/04/2021
181,Sanalona,Sinaloa,987.52,687.99,80.37,0.12,25/04/2021
182,Tanque Santa Elena,Durango,18.77,15.08,11.72,0.78,25/04/2021
183,Santa Rosa,Zacatecas,14.04,10.48,7.53,0.72,25/04/2021
184,Santiago Bayacora,Durango,169.87,130.05,113.46,0.87,25/04/2021
185,Santiago,Zacatecas,11.42,6.2,2.94,0.47,25/04/2021
186,Guadalupe,Estado de México,64.08,56.91,21.99,0.39,25/04/2021
187,Trojes,Colima,285.74,203.39,112.73,0.55,25/04/2021
188,Solís,Guanajuato,1214.14,800,623.43,0.78,25/04/2021
189,Tacotán,Jalisco,169,149.24,89.94,0.6,25/04/2021
190,Sistema lagunario Chairel,Tamaulipas,854,676,290,0.43,25/04/2021
191,Taxhimay,Hidalgo,47.39,39.91,11.72,0.29,25/04/2021
192,Tenango,Puebla,46.58,28.48,2.22,0.08,25/04/2021
193,Boquilla de Zaragoza,Jalisco,13.85,10.49,3,0.29,25/04/2021
194,Tepuxtepec,Michoacán,537.53,450,312.1,0.69,25/04/2021
195,Chincua,Michoacán,17.33,14.97,0.38,0.03,25/04/2021
196,Urepetiro,Michoacán,10.92,8.28,1.58,0.19,25/04/2021
197,Ojo Caliente,San Luis Potosí,22.4,9.51,0.18,0.02,25/04/2021
198,Tepecoacuilco,Guerrero,51.73,31.01,6.56,0.21,25/04/2021
199,Valle de Bravo,Estado de México,449.42,394.39,206.44,0.52,25/04/2021
200,Don Martín,Coahuila,1322.37,874.1,166.33,0.19,25/04/2021
201,Las Golondrinas,Hidalgo,19.69,17.8,3.24,0.18,25/04/2021
202,Valle de Juárez,Jalisco,18.12,14.44,10.32,0.71,25/04/2021
203,Palos Altos,Guerrero,300,249.49,120.76,0.48,25/04/2021
204,Las Adjuntas,Tamaulipas,5498.23,3910.69,1576.89,0.4,25/04/2021
205,Villa Hidalgo,Durango,39.56,23.08,6.74,0.29,25/04/2021
206,Villa Victoria,Estado de México,249.94,185.72,58.21,0.31,25/04/2021
207,San Marcos Arteaga,Oaxaca,57.26,47.23,38.33,0.81,25/04/2021
208,La Peña,Michoacán,47.49,36.29,14.46,0.4,25/04/2021
209,El Oviachic,Sonora,4478.22,3023.14,918.02,0.3,25/04/2021
210,Ñado,Estado de México,18.5,16.8,4.07,0.24,25/04/2021
